# mini: 500, opt: vanilla, epochs:  100, beta: 0.9, CD-n: 1
# 
4.610000000000000209e-01	4.686299999999999910e-01	2.505076899999998750e-03
4.608599999999999919e-01	4.688100000000000045e-01	2.504755700000000241e-03
4.612850000000000006e-01	4.672700000000000187e-01	2.570104124999998772e-03
4.605199999999999849e-01	4.675099999999999811e-01	2.614270500000002474e-03
4.617350000000000065e-01	4.683350000000000013e-01	2.466882449999999172e-03
4.618099999999999983e-01	4.679249999999999798e-01	2.487281725000001047e-03
4.614800000000000013e-01	4.674200000000000021e-01	2.545246799999999546e-03
4.608650000000000246e-01	4.665850000000000275e-01	2.648110449999995994e-03
4.606500000000000039e-01	4.657800000000000273e-01	2.719430899999997816e-03
4.612899999999999778e-01	4.659800000000000053e-01	2.655824500000001243e-03
4.618249999999999855e-01	4.662799999999999723e-01	2.594369025000002951e-03
4.604849999999999777e-01	4.649349999999999872e-01	2.790989450000002769e-03
4.613050000000000206e-01	4.655750000000000166e-01	2.682383649999997392e-03
4.615549999999999931e-01	4.651399999999999979e-01	2.693237625000000773e-03
4.605799999999999894e-01	4.633499999999999841e-01	2.897158900000001980e-03
4.617499999999999938e-01	4.644300000000000095e-01	2.728287399999999516e-03
4.600750000000000117e-01	4.628200000000000092e-01	2.976358024999998728e-03
4.619599999999999818e-01	4.648050000000000237e-01	2.685729624999999652e-03
4.612899999999999778e-01	4.636149999999999993e-01	2.822332325000002050e-03
4.613849999999999896e-01	4.637499999999999956e-01	2.805180725000001006e-03
4.605500000000000149e-01	4.627649999999999819e-01	2.942747725000000036e-03
4.606500000000000039e-01	4.624349999999999850e-01	2.959551725000000941e-03
4.607999999999999874e-01	4.622550000000000270e-01	2.961325024999998928e-03
4.616500000000000048e-01	4.628300000000000192e-01	2.852331399999998018e-03
4.609949999999999881e-01	4.624150000000000205e-01	2.934022249999999540e-03
4.606700000000000239e-01	4.614800000000000013e-01	3.030639299999997836e-03
4.603700000000000014e-01	4.609550000000000036e-01	3.095048924999999757e-03
4.614650000000000141e-01	4.619150000000000200e-01	2.935413449999997332e-03
4.615850000000000231e-01	4.624500000000000277e-01	2.885714724999995963e-03
4.612249999999999961e-01	4.610600000000000254e-01	3.019824224999998613e-03
4.604150000000000187e-01	4.601950000000000207e-01	3.151410249999996721e-03
4.609849999999999781e-01	4.607149999999999856e-01	3.065481450000002647e-03
4.613149999999999751e-01	4.606649999999999912e-01	3.043771450000002342e-03
4.613749999999999796e-01	4.604249999999999732e-01	3.058071250000004085e-03
4.603949999999999987e-01	4.600750000000000117e-01	3.162561649999999502e-03
4.605500000000000149e-01	4.594849999999999768e-01	3.197767725000000803e-03
4.614349999999999841e-01	4.606999999999999984e-01	3.031749225000001519e-03
4.615000000000000213e-01	4.605650000000000022e-01	3.037369224999998066e-03
4.611450000000000271e-01	4.594949999999999868e-01	3.150366049999998863e-03
4.614650000000000141e-01	4.599800000000000000e-01	3.086546624999998711e-03
4.614150000000000196e-01	4.595250000000000168e-01	3.127027849999997142e-03
4.614699999999999913e-01	4.600799999999999890e-01	3.078167300000001546e-03
4.604699999999999904e-01	4.586500000000000021e-01	3.272443400000000883e-03
4.606999999999999984e-01	4.588300000000000156e-01	3.239458899999998753e-03
4.611950000000000216e-01	4.588999999999999746e-01	3.195038025000000205e-03
4.615549999999999931e-01	4.590299999999999936e-01	3.156558925000001355e-03
4.603200000000000069e-01	4.576500000000000012e-01	3.368024899999999284e-03
4.613149999999999751e-01	4.586399999999999921e-01	3.207178825000002540e-03
4.611549999999999816e-01	4.585699999999999776e-01	3.225378925000003342e-03
4.619500000000000273e-01	4.593849999999999878e-01	3.097380724999998676e-03
4.611450000000000271e-01	4.578249999999999820e-01	3.288441649999999591e-03
4.609150000000000191e-01	4.582350000000000034e-01	3.271952449999998049e-03
4.622200000000000197e-01	4.590500000000000136e-01	3.104230899999997628e-03
4.613800000000000123e-01	4.579699999999999882e-01	3.258025299999999999e-03
4.605799999999999894e-01	4.572450000000000125e-01	3.381926424999999979e-03
4.604449999999999932e-01	4.567100000000000048e-01	3.438622125000000054e-03
4.611799999999999788e-01	4.580750000000000099e-01	3.264698025000001107e-03
4.617499999999999938e-01	4.585400000000000031e-01	3.181994100000000089e-03
4.606100000000000194e-01	4.570100000000000273e-01	3.399712199999996212e-03
4.618200000000000083e-01	4.580850000000000199e-01	3.214579624999997463e-03
4.603400000000000269e-01	4.561000000000000054e-01	3.500125599999997367e-03
