# mini: 500, opt: rmsprop, epochs:  100, beta: 0.9, CD-n: 1
# 
1.829546391868760509e+02	5.572521536571410916e-01	1.386356055879675296e+03	1.106059108431354243e-01
1.866772616040850323e+02	6.572881389160545318e-01	1.424709594664951055e+03	1.158448780972243242e-01
1.876664594433432569e+02	4.734818564466463098e-01	1.371082161997616822e+03	1.347202585336295666e-01
1.954377138630106003e+02	1.707551924765755569e-01	1.446572853007223785e+03	1.527058220056425331e-01
1.948935606940362675e+02	4.518298741020801979e-01	1.661236785071504073e+03	1.730437960014616916e-01
1.940775618148579156e+02	4.457591045652110617e-01	1.653683451919966046e+03	1.742083812310586399e-01
2.016799444664739269e+02	1.209160516073719549e-01	1.716988229552264784e+03	1.941757891380593293e-01
2.005644534806703803e+02	-4.103011064555763809e-01	1.898303584616769967e+03	1.932246588435193591e-01
1.994402166063805737e+02	3.508560672792585544e-01	2.100866673707334030e+03	2.069391481819646827e-01
2.009365571517537603e+02	5.255461447137350639e-01	2.105493439647610103e+03	2.207735767057801279e-01
2.042025954781182406e+02	9.222488136985373952e-02	2.151092549884589516e+03	2.287839020122484079e-01
2.009243638785500821e+02	5.174215510544132313e-01	2.345537391337984445e+03	2.335730361750014694e-01
2.063308023538899647e+02	6.744038814993849051e-01	2.666841635985128050e+03	2.508070800400756806e-01
2.026223087421520859e+02	5.651849749468311757e-01	2.559598414556369335e+03	2.588650495770545845e-01
2.055426962944682145e+02	5.647656806884232550e-01	2.604137015845488349e+03	2.508070800400756806e-01
2.039477874359023133e+02	2.346655981294409887e-02	2.800667477423791752e+03	2.710407239819003777e-01
2.055434260685561298e+02	7.288442047094432219e-01	2.559648647763398458e+03	2.724081309099144477e-01
2.041176131547691739e+02	1.120216762274918176e-01	2.791005875003024357e+03	2.826484018264840969e-01
1.989223466581871946e+02	5.904199913706402736e-01	2.695394785241213413e+03	2.921626128457248672e-01
2.051994152038450636e+02	2.034030532309003547e-01	2.793531007006260552e+03	2.881627973631413209e-01
2.022352590425319363e+02	6.050552081516327174e-01	2.762143587396341445e+03	2.982841296435381206e-01
2.075150596944713186e+02	4.073847000871460011e-01	2.835856244578337282e+03	2.965612739441494394e-01
2.109163341232726623e+02	6.318319588878249515e-01	2.855743220459675285e+03	3.076520221123073551e-01
2.091695484529237206e+02	4.586604986531557238e-01	2.819534915019690743e+03	3.160761346998535171e-01
2.101694554401281039e+02	3.872839776294140224e-01	2.795369038355093835e+03	3.206393982134461140e-01
