# mini: 500, opt: rmsprop, epochs:  100, beta: 0.9, CD-n: 1
# 
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.000000000000000111e-01	2.000000000000000111e-01	1.799999999999999933e-01
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
1.000000000000000056e-01	1.000000000000000056e-01	3.200000000000000622e-01
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
1.000000000000000056e-01	1.000000000000000056e-01	3.200000000000000622e-01
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.000000000000000111e-01	2.000000000000000111e-01	1.799999999999999933e-01
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.000000000000000111e-01	2.000000000000000111e-01	1.799999999999999933e-01
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.000000000000000111e-01	2.000000000000000111e-01	1.799999999999999933e-01
2.000000000000000111e-01	2.000000000000000111e-01	1.799999999999999933e-01
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
5.000000000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
2.999999999999999889e-01	2.999999999999999889e-01	8.000000000000001554e-02
4.000000000000000222e-01	4.000000000000000222e-01	1.999999999999999001e-02
