# mini: 500, opt: vanilla, epochs:  100, beta: 0.9, CD-n: 1
# 
1.288464202063836979e+02	6.881933395682073851e-01	4.554260565441534254e+02	9.795991731823550097e-03
1.234337879188676652e+02	7.733938091076515420e-01	-4.492434388938322627e+02	-1.688138605064448683e-03
1.241607828583566828e+02	6.516537633489634107e-01	-2.521074779840724318e+02	-2.078521939953814623e-02
1.224536647062879808e+02	4.804274793601009952e-01	-4.896703748296600907e+02	-3.879550023525391023e-02
1.147366549974331491e+02	6.772843269368534758e-01	-5.140287042879715500e+02	-4.390742001361469526e-02
1.120919265603013883e+02	6.798912292238210586e-01	-5.188705848997309431e+02	-5.385036419519173556e-02
1.146638565547138739e+02	5.002023824198341684e-01	-5.188843671323930948e+02	-5.978829337684610223e-02
1.097018687169913278e+02	2.286137241825464406e-01	-5.266050262875404542e+02	-7.537853851217901635e-02
1.085269551770434617e+02	6.467632472096915830e-01	-5.334179795132006348e+02	-8.326194264267938738e-02
1.085661088922321085e+02	7.436523764142815018e-01	-5.334965451104081922e+02	-8.846793493692450827e-02
1.000629801674925119e+02	5.551737063902056901e-01	-5.464841268097404736e+02	-9.222379317309636892e-02
9.941076400470926444e+01	7.612360622881642058e-01	-5.505267931977265334e+02	-9.921032589088862874e-02
9.736991321758482343e+01	8.463473924362915346e-01	-5.527500952730723611e+02	-1.068007472475058783e-01
9.994048228820992108e+01	7.855338655464960684e-01	-5.504745046826576527e+02	-1.069072410778157955e-01
1.025143892339021932e+02	7.829269479177293212e-01	-5.488701665521675750e+02	-1.165972167623240408e-01
9.381577692477955566e+01	5.507956005015776091e-01	-5.620437538913752178e+02	-1.204008141537498133e-01
9.774047268148440537e+01	8.710593858001414169e-01	-5.568356538585675253e+02	-1.261811253256600596e-01
9.176982074734591777e+01	6.007712889610195006e-01	-5.635131760675710666e+02	-1.278767415686731246e-01
8.364149687804493283e+01	8.277826217687431765e-01	-5.703552373050772530e+02	-1.300712294828120230e-01
