# mini: 500, opt: adam, epochs:  100, beta: 0.9, CD-n: 1
# 
1.845429489305944628e+02	5.534084647434184268e-01	1.389250870347552791e+03	1.116497650259709040e-01
1.883833856793109192e+02	6.541559472820200893e-01	1.429438347000478643e+03	1.233191702074480922e-01
1.888928267563381951e+02	4.700411529620284190e-01	1.375901104121031040e+03	1.429152680297018918e-01
1.962592672971138938e+02	1.672693303782768481e-01	1.455987095596262861e+03	1.599050273562505620e-01
1.948935606940362675e+02	4.518298741020801979e-01	1.661236785071504073e+03	1.755597405314919257e-01
1.931175807636373634e+02	4.485005897346118209e-01	1.651485452065076970e+03	1.709045435598166573e-01
2.002867943724698137e+02	1.269885239525052611e-01	1.708148972649413736e+03	1.863583570900644304e-01
1.981643257501208097e+02	-3.934242235618936601e-01	1.674035774365070438e+03	1.820524959234126605e-01
1.964105394320783375e+02	3.607171504111642557e-01	1.652494637906713706e+03	1.855447111580057484e-01
1.972518694461474524e+02	5.342464743711726749e-01	1.625078048544827652e+03	1.920220666242309360e-01
2.013645947032397316e+02	1.048411093078764900e-01	1.694491128479705822e+03	2.004273504273503814e-01
1.976843443472446609e+02	5.252034027412295636e-01	1.860139492939826596e+03	1.981871500933085617e-01
2.028223360480792792e+02	6.799403452654824154e-01	1.926195725120321868e+03	2.071336484744306095e-01
1.990585341049210228e+02	5.728326163531058945e-01	1.875462496000704050e+03	2.145713976867364980e-01
2.027116178219689573e+02	5.707604571222723022e-01	1.910502696876787923e+03	2.099935386603488663e-01
2.004230525663153344e+02	4.034353362677778332e-02	2.138215510371144319e+03	2.217027291508100184e-01
2.015073199662979846e+02	7.341686929743699297e-01	2.096551892124746701e+03	2.235652836763584173e-01
2.006646456155144449e+02	1.270432134684914560e-01	2.102981629014726423e+03	2.309377738825590942e-01
1.950669115970209759e+02	5.983583107809566926e-01	2.254734776978615628e+03	2.310052040536838547e-01
2.004045907657806254e+02	2.220168611886942367e-01	2.104874174716137986e+03	2.250327082424770087e-01
1.980497412267938273e+02	6.132290966730535864e-01	2.069913958796937095e+03	2.311400865611132893e-01
2.026104636982009310e+02	4.213910986182238805e-01	2.125206947017010407e+03	2.279781420765027988e-01
2.055468316467077159e+02	6.412047711774055969e-01	2.203480083147257119e+03	2.335053244044351661e-01
2.025880055679506313e+02	4.756938056990237529e-01	2.141912592187020437e+03	2.422332780541736064e-01
2.017357182057753562e+02	4.118712133013616716e-01	2.367857111551641992e+03	2.409984537221117051e-01
2.047393464871859976e+02	2.593383741653054742e-02	2.178112049792840025e+03	2.379903040987219054e-01
2.051377585916351904e+02	7.861529263576513271e-01	2.633432962215348198e+03	2.472664705555864817e-01
2.007660329836698168e+02	-2.610294868664344570e-01	2.566335765129714218e+03	2.449171791036508505e-01
2.032208158629425441e+02	4.326896894974942009e-01	2.355595087110950317e+03	2.536680613668060857e-01
2.055263973313403767e+02	3.368383901825274807e-01	2.612543289826064665e+03	2.573858549686660613e-01
1.997047821160024341e+02	9.969058821942400339e-02	2.530300848160975420e+03	2.560505281985356874e-01
2.019145859020590876e+02	4.682040757058600899e-01	2.536660058639164617e+03	2.497636393971414126e-01
2.035755388056236939e+02	5.567587698875161584e-01	2.565820871960080694e+03	2.650303985588831068e-01
2.069888885906680684e+02	3.659709240056651103e-01	2.627900771354436074e+03	2.534582775546629918e-01
2.005175802766430877e+02	3.368331857253226147e-02	2.536097789778458264e+03	2.593588881416721836e-01
2.025615955703351005e+02	3.992818337850271293e-01	2.587395407828907992e+03	2.671704071275515791e-01
2.033219122475489655e+02	5.351312708581119626e-01	2.566869282986754115e+03	2.610549943883277990e-01
2.049634113689562867e+02	4.101517107834755649e-01	2.595923878703499213e+03	2.568232662192393434e-01
2.051236212628862461e+02	6.056144789899098324e-01	2.604205574065789278e+03	2.665990305489798207e-01
2.080055287726746940e+02	7.489937927514900284e-01	2.643311896765971142e+03	2.676707846787387268e-01
2.063768397858635808e+02	6.302302542125207685e-01	2.616374526506483562e+03	2.664562669071235401e-01
2.036357041385424509e+02	5.334597570698604851e-01	2.566814716631643932e+03	2.646032639279685128e-01
2.014532203763444329e+02	2.179460155420973599e-01	2.544273309002548558e+03	2.683862956482474527e-01
2.037019882082646802e+02	-3.929403449099095891e-01	2.552037379600309578e+03	2.692459757130754028e-01
2.075256610638790278e+02	5.954302657241370422e-01	2.618952250063430256e+03	2.747177945430823165e-01
2.042527845587422917e+02	4.181871199146914853e-01	2.558640758101862502e+03	2.723360887781678397e-01
2.005385249771225347e+02	4.153614420386108064e-01	2.505218701003591377e+03	2.746454906409530050e-01
2.037591715727172073e+02	-4.603184572937126795e-01	2.571316943987435934e+03	2.844812803658187672e-01
2.067280822723415099e+02	3.069594530447904424e-01	2.618011877378899044e+03	2.765280618041354721e-01
2.074659008126395747e+02	3.493578439967869320e-01	2.634581296796650349e+03	2.839675465661066767e-01
2.058725333792733068e+02	-3.865812630606915157e-01	2.811572577079521579e+03	2.932780847145488590e-01
2.072476779122024197e+02	1.018994263746777484e-01	2.828282222006962456e+03	2.906783068175291529e-01
2.075617980265154756e+02	3.273590001168545927e-01	2.859506352280382998e+03	2.941718498041925312e-01
2.075092769010580867e+02	5.933349262816890457e-01	2.812662679086796743e+03	2.972348900305952224e-01
2.103981939085979889e+02	6.105424967526429381e-01	2.855594942688368974e+03	2.975344996824296206e-01
2.075627615927288616e+02	4.933139251976809136e-01	2.814581065874850083e+03	2.978342477620559148e-01
2.073702003663978815e+02	5.617260259669022426e-01	2.816365294130571783e+03	2.976843564127735764e-01
2.083974567983016470e+02	5.872534280433320264e-01	2.828963453593178201e+03	3.065875923018779314e-01
2.042779968572239682e+02	4.657549856371449026e-01	2.746036824931659339e+03	3.079564635353007063e-01
2.059990291239257374e+02	2.398880653134375374e-01	2.787920390186171517e+03	3.097097563818627108e-01
2.062750590837389666e+02	1.521230621800996330e-01	2.792089729361354330e+03	3.088706389422797294e-01
2.113071224544974882e+02	5.873387860802370408e-01	2.842710264234941860e+03	3.063597256133008262e-01
2.051735850444690925e+02	3.027627912663113374e-01	2.752283046475604351e+03	3.182378131049452552e-01
2.046577631070954624e+02	8.474265913897205404e-02	2.765599947606945079e+03	3.169245194561649548e-01
2.086748667185389650e+02	-7.266939581232545464e-02	2.797777010328010874e+03	3.166158893836419352e-01
2.089385077002322362e+02	5.503361825456376533e-01	2.828779598725207961e+03	3.234393404004711758e-01
2.082109507206573369e+02	3.682851567554292771e-01	2.809064117318775970e+03	3.248437684235350176e-01
2.062486363591284544e+02	6.411004115442444640e-01	2.743341595092731950e+03	3.184698427599155224e-01
2.123301674279940698e+02	8.301307019524485353e-01	2.823777414200204930e+03	3.253125737202169354e-01
2.102070407954976190e+02	4.004627135614743372e-01	2.812644601419044648e+03	3.182378131049452552e-01
2.105647168924556638e+02	6.162697468341246099e-01	2.793609320944293358e+03	3.244533506217952556e-01
2.102871845833692248e+02	1.662829086428024850e-01	2.816596605539475604e+03	3.230497497792168549e-01
2.122908382384882771e+02	5.791695520375252926e-01	2.851143320556975596e+03	3.273479031305375209e-01
2.087563172696816878e+02	8.464495670567363517e-01	2.802815676959033226e+03	3.229718591781467474e-01
2.094304180390231522e+02	7.118149838206436764e-01	2.805750991219107618e+03	3.325426944971536791e-01
2.092178290681747796e+02	2.835753630913165901e-01	2.780782945611480955e+03	3.347588500831550906e-01
2.130957531252089439e+02	2.363836703453838783e-01	2.846042737279734865e+03	3.386549115386907616e-01
2.116643569427786247e+02	6.540234718290698357e-01	2.846530039085673707e+03	3.312007582489189250e-01
2.100676081646097089e+02	7.321975759824075336e-01	2.804318880933058608e+03	3.379376041914741169e-01
2.146979273304705202e+02	9.075916640295067506e-02	2.851741500260991415e+03	3.402516848571599528e-01
2.081074241828003437e+02	1.821751369154214206e-01	2.745260581309281861e+03	3.341249109475183943e-01
2.113109083790990610e+02	4.989336632843103247e-01	2.838554611521129118e+03	3.347588500831550906e-01
2.081247222220368656e+02	8.927392037820847115e-02	2.777741828951015123e+03	3.348381348381348488e-01
